,first_name,home,id,last_name,point,position,result,shoot_off,team_full
4528,Markus,True,LP1.BuLi Süd1E,Schiller,1,5,367, ,"('SV Murrhardt-Karnsberg',)"
4529,Peter,False,LP1.BuLi Süd1E,Kirstahler,0,5,366, ,"('SV Willmandingen',)"
4530,Axel,True,LP1.BuLi Süd1E,Köhler,0,1,365, ,"('KKS Hambrücken',)"
4531,Abdullah,False,LP1.BuLi Süd1E,Ustaoglu,1,1,376, ,"('Sgi Waldenburg',)"
4532,Patrick,True,LP1.BuLi Süd1E,Göpfrich,1,2,379, ,"('KKS Hambrücken',)"
4533,Philipp,False,LP1.BuLi Süd1E,Käfer,0,2,374, ,"('Sgi Waldenburg',)"
4534,Teresa,True,LP1.BuLi Süd1E,Groß,0,3,368, ,"('KKS Hambrücken',)"
4535,Tobias,False,LP1.BuLi Süd1E,Backes,1,3,373, ,"('Sgi Waldenburg',)"
4536,Glenn Niklas,True,LP1.BuLi Süd1E,Simmank,0,4,362, ,"('KKS Hambrücken',)"
4537,Tobias,False,LP1.BuLi Süd1E,Bumb,1,4,368, ,"('Sgi Waldenburg',)"
4538,Marco,True,LP1.BuLi Süd1E,Wußler,1,5,375, ,"('KKS Hambrücken',)"
4539,Jens,False,LP1.BuLi Süd1E,Klossek,0,5,374, ,"('Sgi Waldenburg',)"
4540,Asgeir,True,LP1.BuLi Süd1F,Sigurgeirsson,1,1,385, ,"('SGi Ludwigsburg',)"
4541,Andreas,False,LP1.BuLi Süd1F,Riedener,0,1,378, ,"('SV Altheim Waldhausen',)"
4542,Florian,True,LP1.BuLi Süd1F,Brunner,1,2,382, ,"('SGi Ludwigsburg',)"
4543,Holger,False,LP1.BuLi Süd1F,Haile,0,2,374, ,"('SV Altheim Waldhausen',)"
4544,Kevin,True,LP1.BuLi Süd1F,Venta,1,3,384, ,"('SGi Ludwigsburg',)"
4545,Philipp,False,LP1.BuLi Süd1F,Wetzel,0,3,380, ,"('SV Altheim Waldhausen',)"
4546,Rene,True,LP1.BuLi Süd1F,Potteck,1,4,373, ,"('SGi Ludwigsburg',)"
4547,Martina,False,LP1.BuLi Süd1F,Sagasser,0,4,369, ,"('SV Altheim Waldhausen',)"
4548,Julia,True,LP1.BuLi Süd1F,Hochmuth,1,5,370, ,"('SGi Ludwigsburg',)"
4549,Christian,False,LP1.BuLi Süd1F,Morar,0,5,368, ,"('SV Altheim Waldhausen',)"
4550,Damir,True,LP1.BuLi Süd1F,Mikec,1,1,383, ,"('SV Kelheim-Gmünd',)"
4551,Dimitrije,False,LP1.BuLi Süd1F,Grgic,0,1,380, ,"('SV Waldkirch',)"
4552,Philipp,True,LP1.BuLi Süd1F,Grimm,0,2,372, ,"('SV Kelheim-Gmünd',)"
4553,Matthias,False,LP1.BuLi Süd1F,Holderried,1,2,375, ,"('SV Waldkirch',)"
4554,Monika,True,LP1.BuLi Süd1F,Karsch,0,3,376, ,"('SV Kelheim-Gmünd',)"
4555,Alexander,False,LP1.BuLi Süd1F,Kindig,1,3,382, ,"('SV Waldkirch',)"
4556,Simon,True,LP1.BuLi Süd1F,Weiß,1,4,374, ,"('SV Kelheim-Gmünd',)"
4557,Michael,False,LP1.BuLi Süd1F,Spindler,0,4,363, ,"('SV Waldkirch',)"
4558,Carina,True,LP1.BuLi Süd1F,Wimmer,1,5,369, ,"('SV Kelheim-Gmünd',)"
4559,Sebastian,False,LP1.BuLi Süd1F,Kugelmann,0,5,364, ,"('SV Waldkirch',)"
4560,Thomas,True,LP1.BuLi Süd1F,Ranzinger,0,1,367, ,"('SG Edelweiß Scheuring',)"
4561,Sandra,False,LP1.BuLi Süd1F,Reiz,1,1,373, ,"('SSG Dynamit Fürth',)"
4562,Oliver,True,LP1.BuLi Süd1F,Balg,1,2,375, ,"('SG Edelweiß Scheuring',)"
4563,Heidi,False,LP1.BuLi Süd1F,Diethelm Gerber,0,2,371, ,"('SSG Dynamit Fürth',)"
4564,Philipp,True,LP1.BuLi Süd1F,Ranzinger,0,3,361, ,"('SG Edelweiß Scheuring',)"
4565,Claudia,False,LP1.BuLi Süd1F,Verdicchio-Krause,1,3,375, ,"('SSG Dynamit Fürth',)"
4566,Sebastian,True,LP1.BuLi Süd1F,Heinisch,0,4,369, ,"('SG Edelweiß Scheuring',)"
4567,Kathrin,False,LP1.BuLi Süd1F,Pfundstein,1,4,376, ,"('SSG Dynamit Fürth',)"
4568,Klaus,True,LP1.BuLi Süd1F,Hopfensitz,0,5,363, ,"('SG Edelweiß Scheuring',)"
4569,Johann,False,LP1.BuLi Süd1F,Walser,1,5,365, ,"('SSG Dynamit Fürth',)"
4570,Sladjan,True,LP1.BuLi Süd1F,Zoran,0,1,376, ,"('SV Peiting',)"
4571,Pavel,False,LP1.BuLi Süd1F,Svetlik,1,1,381, ,"('ESV Weil am Rhein',)"
4572,Steffi,True,LP1.BuLi Süd1F,Böhm,1,2,378, ,"('SV Peiting',)"
4573,Michael,False,LP1.BuLi Süd1F,Schwald,0,2,377, ,"('ESV Weil am Rhein',)"
4574,Georg,True,LP1.BuLi Süd1F,Müller,1,3,380, ,"('SV Peiting',)"
4575,Luca,False,LP1.BuLi Süd1F,Schröder,0,3,378, ,"('ESV Weil am Rhein',)"
4576,Michaela,True,LP1.BuLi Süd1F,Brosselt-Guggemos,0,4,367, ,"('SV Peiting',)"
4577,Christian,False,LP1.BuLi Süd1F,Schebesta,1,4,378, ,"('ESV Weil am Rhein',)"
4578,Fritz,True,LP1.BuLi Süd1F,Aigner,1,5,365,10,"('SV Peiting',)"
4579,Thomas,False,LP1.BuLi Süd1F,Lakner,0,5,365,6,"('ESV Weil am Rhein',)"
4580,Patrik,True,LP1.BuLi Süd1F,Lengerer,0,1,373, ,"('SV Murrhardt-Karnsberg',)"
4581,Petrov,False,LP1.BuLi Süd1F,Dusko,1,1,383, ,"('SV Willmandingen',)"
4582,Leo,True,LP1.BuLi Süd1F,Braun,1,2,371, ,"('SV Murrhardt-Karnsberg',)"
4583,Gabriele,False,LP1.BuLi Süd1F,Haas,0,2,365, ,"('SV Willmandingen',)"
4584,Tobias,True,LP1.BuLi Süd1F,Heider,1,3,379, ,"('SV Murrhardt-Karnsberg',)"
4585,Marco,False,LP1.BuLi Süd1F,Deh,0,3,367, ,"('SV Willmandingen',)"
4586,Wolfgang,True,LP1.BuLi Süd1F,Renner,1,4,373, ,"('SV Murrhardt-Karnsberg',)"
4587,Jürgen,False,LP1.BuLi Süd1F,Flad,0,4,368, ,"('SV Willmandingen',)"
4588,Markus,True,LP1.BuLi Süd1F,Schiller,1,5,367, ,"('SV Murrhardt-Karnsberg',)"
4589,Peter,False,LP1.BuLi Süd1F,Kirstahler,0,5,366, ,"('SV Willmandingen',)"
4590,Axel,True,LP1.BuLi Süd1F,Köhler,0,1,365, ,"('KKS Hambrücken',)"
4591,Abdullah,False,LP1.BuLi Süd1F,Ustaoglu,1,1,376, ,"('Sgi Waldenburg',)"
4592,Patrick,True,LP1.BuLi Süd1F,Göpfrich,1,2,379, ,"('KKS Hambrücken',)"
4593,Philipp,False,LP1.BuLi Süd1F,Käfer,0,2,374, ,"('Sgi Waldenburg',)"
4594,Teresa,True,LP1.BuLi Süd1F,Groß,0,3,368, ,"('KKS Hambrücken',)"
4595,Tobias,False,LP1.BuLi Süd1F,Backes,1,3,373, ,"('Sgi Waldenburg',)"
4596,Glenn Niklas,True,LP1.BuLi Süd1F,Simmank,0,4,362, ,"('KKS Hambrücken',)"
4597,Tobias,False,LP1.BuLi Süd1F,Bumb,1,4,368, ,"('Sgi Waldenburg',)"
4598,Marco,True,LP1.BuLi Süd1F,Wußler,1,5,375, ,"('KKS Hambrücken',)"
4599,Jens,False,LP1.BuLi Süd1F,Klossek,0,5,374, ,"('Sgi Waldenburg',)"
4600,Sandra,True,LP1.BuLi Süd2A,Reiz,1,1,376, ,"('SSG Dynamit Fürth',)"
4601,Andreas,False,LP1.BuLi Süd2A,Riedener,0,1,370, ,"('SV Altheim Waldhausen',)"
4602,Heidi,True,LP1.BuLi Süd2A,Diethelm Gerber,1,2,381, ,"('SSG Dynamit Fürth',)"
4603,Holger,False,LP1.BuLi Süd2A,Haile,0,2,376, ,"('SV Altheim Waldhausen',)"
4604,Claudia,True,LP1.BuLi Süd2A,Verdicchio-Krause,1,3,378, ,"('SSG Dynamit Fürth',)"
4605,Philipp,False,LP1.BuLi Süd2A,Wetzel,0,3,373, ,"('SV Altheim Waldhausen',)"
4606,Kathrin,True,LP1.BuLi Süd2A,Pfundstein,0,4,374, ,"('SSG Dynamit Fürth',)"
4607,Martina,False,LP1.BuLi Süd2A,Sagasser,1,4,376, ,"('SV Altheim Waldhausen',)"
4608,Johann,True,LP1.BuLi Süd2A,Walser,0,5,371, ,"('SSG Dynamit Fürth',)"
4609,Christian,False,LP1.BuLi Süd2A,Morar,1,5,373, ,"('SV Altheim Waldhausen',)"
4610,Damir,True,LP1.BuLi Süd2A,Mikec,1,1,390, ,"('SV Kelheim-Gmünd',)"
4611,Thomas,False,LP1.BuLi Süd2A,Ranzinger,0,1,364, ,"('SG Edelweiß Scheuring',)"
4612,Philipp,True,LP1.BuLi Süd2A,Grimm,1,2,383, ,"('SV Kelheim-Gmünd',)"
4613,Oliver,False,LP1.BuLi Süd2A,Balg,0,2,365, ,"('SG Edelweiß Scheuring',)"
4614,Simon,True,LP1.BuLi Süd2A,Weiß,1,3,374, ,"('SV Kelheim-Gmünd',)"
4615,Philipp,False,LP1.BuLi Süd2A,Ranzinger,0,3,370, ,"('SG Edelweiß Scheuring',)"
4616,Carina,True,LP1.BuLi Süd2A,Wimmer,1,4,372, ,"('SV Kelheim-Gmünd',)"
4617,Sebastian,False,LP1.BuLi Süd2A,Heinisch,0,4,363, ,"('SG Edelweiß Scheuring',)"
4618,Tobias,True,LP1.BuLi Süd2A,Piechaczek,0,5,364, ,"('SV Kelheim-Gmünd',)"
4619,Klaus,False,LP1.BuLi Süd2A,Hopfensitz,1,5,371, ,"('SG Edelweiß Scheuring',)"
4620,Dimitrije,True,LP1.BuLi Süd2A,Grgic,1,1,386, ,"('SV Waldkirch',)"
4621,Asgeir,False,LP1.BuLi Süd2A,Sigurgeirsson,0,1,384, ,"('SGi Ludwigsburg',)"
4622,Matthias,True,LP1.BuLi Süd2A,Holderried,0,2,378,7,"('SV Waldkirch',)"
4623,Florian,False,LP1.BuLi Süd2A,Brunner,1,2,378,9,"('SGi Ludwigsburg',)"
4624,Alexander,True,LP1.BuLi Süd2A,Kindig,0,3,375, ,"('SV Waldkirch',)"
4625,Kevin,False,LP1.BuLi Süd2A,Venta,1,3,390, ,"('SGi Ludwigsburg',)"
4626,Michael,True,LP1.BuLi Süd2A,Spindler,1,4,375, ,"('SV Waldkirch',)"
4627,Rene,False,LP1.BuLi Süd2A,Potteck,0,4,371, ,"('SGi Ludwigsburg',)"
4628,Sebastian,True,LP1.BuLi Süd2A,Kugelmann,0,5,361, ,"('SV Waldkirch',)"
4629,Julia,False,LP1.BuLi Süd2A,Hochmuth,1,5,366, ,"('SGi Ludwigsburg',)"
4630,Abdullah,True,LP1.BuLi Süd2A,Ustaoglu,0,1,376, ,"('Sgi Waldenburg',)"
4631,Pavel,False,LP1.BuLi Süd2A,Svetlik,1,1,383, ,"('ESV Weil am Rhein',)"
4632,Philipp,True,LP1.BuLi Süd2A,Käfer,0,2,379, ,"('Sgi Waldenburg',)"
4633,Michael,False,LP1.BuLi Süd2A,Schwald,1,2,383, ,"('ESV Weil am Rhein',)"
4634,Tobias,True,LP1.BuLi Süd2A,Backes,0,3,376,8,"('Sgi Waldenburg',)"
4635,Luca,False,LP1.BuLi Süd2A,Schröder,1,3,376,9,"('ESV Weil am Rhein',)"
4636,Tobias,True,LP1.BuLi Süd2A,Bumb,1,4,380, ,"('Sgi Waldenburg',)"
4637,Christian,False,LP1.BuLi Süd2A,Schebesta,0,4,372, ,"('ESV Weil am Rhein',)"
4638,Jens,True,LP1.BuLi Süd2A,Klossek,1,5,379, ,"('Sgi Waldenburg',)"
4639,Nathalie,False,LP1.BuLi Süd2A,Schelken,0,5,371, ,"('ESV Weil am Rhein',)"
4640,Patrik,True,LP1.BuLi Süd2A,Lengerer,1,1,378, ,"('SV Murrhardt-Karnsberg',)"
4641,Axel,False,LP1.BuLi Süd2A,Köhler,0,1,367, ,"('KKS Hambrücken',)"
4642,Leo,True,LP1.BuLi Süd2A,Braun,0,2,375, ,"('SV Murrhardt-Karnsberg',)"
4643,Patrick,False,LP1.BuLi Süd2A,Göpfrich,1,2,382, ,"('KKS Hambrücken',)"
4644,Tobias,True,LP1.BuLi Süd2A,Heider,1,3,379, ,"('SV Murrhardt-Karnsberg',)"
4645,Teresa,False,LP1.BuLi Süd2A,Groß,0,3,371, ,"('KKS Hambrücken',)"
4646,Wolfgang,True,LP1.BuLi Süd2A,Renner,1,4,375, ,"('SV Murrhardt-Karnsberg',)"
4647,Glenn Niklas,False,LP1.BuLi Süd2A,Simmank,0,4,367, ,"('KKS Hambrücken',)"
4648,Markus,True,LP1.BuLi Süd2A,Schiller,0,5,360, ,"('SV Murrhardt-Karnsberg',)"
4649,Marco,False,LP1.BuLi Süd2A,Wußler,1,5,362, ,"('KKS Hambrücken',)"
4650,Sladjan,True,LP1.BuLi Süd2A,Zoran,0,1,371, ,"('SV Peiting',)"
4651,Petrov,False,LP1.BuLi Süd2A,Dusko,1,1,387, ,"('SV Willmandingen',)"
4652,Steffi,True,LP1.BuLi Süd2A,Böhm,0,2,370, ,"('SV Peiting',)"
4653,Gabriele,False,LP1.BuLi Süd2A,Haas,1,2,373, ,"('SV Willmandingen',)"
4654,Georg,True,LP1.BuLi Süd2A,Müller,1,3,382, ,"('SV Peiting',)"
4655,Jürgen,False,LP1.BuLi Süd2A,Flad,0,3,365, ,"('SV Willmandingen',)"
4656,Michaela,True,LP1.BuLi Süd2A,Brosselt-Guggemos,1,4,367, ,"('SV Peiting',)"
4657,Denise,False,LP1.BuLi Süd2A,Keck,0,4,360, ,"('SV Willmandingen',)"
4658,Thomas,True,LP1.BuLi Süd2A,Landes,0,5,356, ,"('SV Peiting',)"
4659,Peter,False,LP1.BuLi Süd2A,Kirstahler,1,5,367, ,"('SV Willmandingen',)"
4660,Sandra,True,LP1.BuLi Süd2B,Reiz,1,1,376, ,"('SSG Dynamit Fürth',)"
4661,Andreas,False,LP1.BuLi Süd2B,Riedener,0,1,370, ,"('SV Altheim Waldhausen',)"
4662,Heidi,True,LP1.BuLi Süd2B,Diethelm Gerber,1,2,381, ,"('SSG Dynamit Fürth',)"
4663,Holger,False,LP1.BuLi Süd2B,Haile,0,2,376, ,"('SV Altheim Waldhausen',)"
4664,Claudia,True,LP1.BuLi Süd2B,Verdicchio-Krause,1,3,378, ,"('SSG Dynamit Fürth',)"
4665,Philipp,False,LP1.BuLi Süd2B,Wetzel,0,3,373, ,"('SV Altheim Waldhausen',)"
4666,Kathrin,True,LP1.BuLi Süd2B,Pfundstein,0,4,374, ,"('SSG Dynamit Fürth',)"
4667,Martina,False,LP1.BuLi Süd2B,Sagasser,1,4,376, ,"('SV Altheim Waldhausen',)"
4668,Johann,True,LP1.BuLi Süd2B,Walser,0,5,371, ,"('SSG Dynamit Fürth',)"
4669,Christian,False,LP1.BuLi Süd2B,Morar,1,5,373, ,"('SV Altheim Waldhausen',)"
4670,Damir,True,LP1.BuLi Süd2B,Mikec,1,1,390, ,"('SV Kelheim-Gmünd',)"
4671,Thomas,False,LP1.BuLi Süd2B,Ranzinger,0,1,364, ,"('SG Edelweiß Scheuring',)"
4672,Philipp,True,LP1.BuLi Süd2B,Grimm,1,2,383, ,"('SV Kelheim-Gmünd',)"
4673,Oliver,False,LP1.BuLi Süd2B,Balg,0,2,365, ,"('SG Edelweiß Scheuring',)"
4674,Simon,True,LP1.BuLi Süd2B,Weiß,1,3,374, ,"('SV Kelheim-Gmünd',)"
4675,Philipp,False,LP1.BuLi Süd2B,Ranzinger,0,3,370, ,"('SG Edelweiß Scheuring',)"
4676,Carina,True,LP1.BuLi Süd2B,Wimmer,1,4,372, ,"('SV Kelheim-Gmünd',)"
4677,Sebastian,False,LP1.BuLi Süd2B,Heinisch,0,4,363, ,"('SG Edelweiß Scheuring',)"
4678,Tobias,True,LP1.BuLi Süd2B,Piechaczek,0,5,364, ,"('SV Kelheim-Gmünd',)"
4679,Klaus,False,LP1.BuLi Süd2B,Hopfensitz,1,5,371, ,"('SG Edelweiß Scheuring',)"
4680,Dimitrije,True,LP1.BuLi Süd2B,Grgic,1,1,386, ,"('SV Waldkirch',)"
4681,Asgeir,False,LP1.BuLi Süd2B,Sigurgeirsson,0,1,384, ,"('SGi Ludwigsburg',)"
4682,Matthias,True,LP1.BuLi Süd2B,Holderried,0,2,378,7,"('SV Waldkirch',)"
4683,Florian,False,LP1.BuLi Süd2B,Brunner,1,2,378,9,"('SGi Ludwigsburg',)"
4684,Alexander,True,LP1.BuLi Süd2B,Kindig,0,3,375, ,"('SV Waldkirch',)"
4685,Kevin,False,LP1.BuLi Süd2B,Venta,1,3,390, ,"('SGi Ludwigsburg',)"
4686,Michael,True,LP1.BuLi Süd2B,Spindler,1,4,375, ,"('SV Waldkirch',)"
4687,Rene,False,LP1.BuLi Süd2B,Potteck,0,4,371, ,"('SGi Ludwigsburg',)"
4688,Sebastian,True,LP1.BuLi Süd2B,Kugelmann,0,5,361, ,"('SV Waldkirch',)"
4689,Julia,False,LP1.BuLi Süd2B,Hochmuth,1,5,366, ,"('SGi Ludwigsburg',)"
4690,Abdullah,True,LP1.BuLi Süd2B,Ustaoglu,0,1,376, ,"('Sgi Waldenburg',)"
4691,Pavel,False,LP1.BuLi Süd2B,Svetlik,1,1,383, ,"('ESV Weil am Rhein',)"
4692,Philipp,True,LP1.BuLi Süd2B,Käfer,0,2,379, ,"('Sgi Waldenburg',)"
4693,Michael,False,LP1.BuLi Süd2B,Schwald,1,2,383, ,"('ESV Weil am Rhein',)"
4694,Tobias,True,LP1.BuLi Süd2B,Backes,0,3,376,8,"('Sgi Waldenburg',)"
4695,Luca,False,LP1.BuLi Süd2B,Schröder,1,3,376,9,"('ESV Weil am Rhein',)"
4696,Tobias,True,LP1.BuLi Süd2B,Bumb,1,4,380, ,"('Sgi Waldenburg',)"
4697,Christian,False,LP1.BuLi Süd2B,Schebesta,0,4,372, ,"('ESV Weil am Rhein',)"
4698,Jens,True,LP1.BuLi Süd2B,Klossek,1,5,379, ,"('Sgi Waldenburg',)"
4699,Nathalie,False,LP1.BuLi Süd2B,Schelken,0,5,371, ,"('ESV Weil am Rhein',)"
4700,Patrik,True,LP1.BuLi Süd2B,Lengerer,1,1,378, ,"('SV Murrhardt-Karnsberg',)"
4701,Axel,False,LP1.BuLi Süd2B,Köhler,0,1,367, ,"('KKS Hambrücken',)"
4702,Leo,True,LP1.BuLi Süd2B,Braun,0,2,375, ,"('SV Murrhardt-Karnsberg',)"
4703,Patrick,False,LP1.BuLi Süd2B,Göpfrich,1,2,382, ,"('KKS Hambrücken',)"
4704,Tobias,True,LP1.BuLi Süd2B,Heider,1,3,379, ,"('SV Murrhardt-Karnsberg',)"
4705,Teresa,False,LP1.BuLi Süd2B,Groß,0,3,371, ,"('KKS Hambrücken',)"
4706,Wolfgang,True,LP1.BuLi Süd2B,Renner,1,4,375, ,"('SV Murrhardt-Karnsberg',)"
4707,Glenn Niklas,False,LP1.BuLi Süd2B,Simmank,0,4,367, ,"('KKS Hambrücken',)"
4708,Markus,True,LP1.BuLi Süd2B,Schiller,0,5,360, ,"('SV Murrhardt-Karnsberg',)"
4709,Marco,False,LP1.BuLi Süd2B,Wußler,1,5,362, ,"('KKS Hambrücken',)"
4710,Sladjan,True,LP1.BuLi Süd2B,Zoran,0,1,371, ,"('SV Peiting',)"
4711,Petrov,False,LP1.BuLi Süd2B,Dusko,1,1,387, ,"('SV Willmandingen',)"
4712,Steffi,True,LP1.BuLi Süd2B,Böhm,0,2,370, ,"('SV Peiting',)"
4713,Gabriele,False,LP1.BuLi Süd2B,Haas,1,2,373, ,"('SV Willmandingen',)"
4714,Georg,True,LP1.BuLi Süd2B,Müller,1,3,382, ,"('SV Peiting',)"
4715,Jürgen,False,LP1.BuLi Süd2B,Flad,0,3,365, ,"('SV Willmandingen',)"
4716,Michaela,True,LP1.BuLi Süd2B,Brosselt-Guggemos,1,4,367, ,"('SV Peiting',)"
4717,Denise,False,LP1.BuLi Süd2B,Keck,0,4,360, ,"('SV Willmandingen',)"
4718,Thomas,True,LP1.BuLi Süd2B,Landes,0,5,356, ,"('SV Peiting',)"
4719,Peter,False,LP1.BuLi Süd2B,Kirstahler,1,5,367, ,"('SV Willmandingen',)"
4720,Sandra,True,LP1.BuLi Süd2C,Reiz,1,1,376, ,"('SSG Dynamit Fürth',)"
4721,Andreas,False,LP1.BuLi Süd2C,Riedener,0,1,370, ,"('SV Altheim Waldhausen',)"
4722,Heidi,True,LP1.BuLi Süd2C,Diethelm Gerber,1,2,381, ,"('SSG Dynamit Fürth',)"
4723,Holger,False,LP1.BuLi Süd2C,Haile,0,2,376, ,"('SV Altheim Waldhausen',)"
4724,Claudia,True,LP1.BuLi Süd2C,Verdicchio-Krause,1,3,378, ,"('SSG Dynamit Fürth',)"
4725,Philipp,False,LP1.BuLi Süd2C,Wetzel,0,3,373, ,"('SV Altheim Waldhausen',)"
4726,Kathrin,True,LP1.BuLi Süd2C,Pfundstein,0,4,374, ,"('SSG Dynamit Fürth',)"
4727,Martina,False,LP1.BuLi Süd2C,Sagasser,1,4,376, ,"('SV Altheim Waldhausen',)"
4728,Johann,True,LP1.BuLi Süd2C,Walser,0,5,371, ,"('SSG Dynamit Fürth',)"
4729,Christian,False,LP1.BuLi Süd2C,Morar,1,5,373, ,"('SV Altheim Waldhausen',)"
4730,Damir,True,LP1.BuLi Süd2C,Mikec,1,1,390, ,"('SV Kelheim-Gmünd',)"
4731,Thomas,False,LP1.BuLi Süd2C,Ranzinger,0,1,364, ,"('SG Edelweiß Scheuring',)"
4732,Philipp,True,LP1.BuLi Süd2C,Grimm,1,2,383, ,"('SV Kelheim-Gmünd',)"
4733,Oliver,False,LP1.BuLi Süd2C,Balg,0,2,365, ,"('SG Edelweiß Scheuring',)"
4734,Simon,True,LP1.BuLi Süd2C,Weiß,1,3,374, ,"('SV Kelheim-Gmünd',)"
4735,Philipp,False,LP1.BuLi Süd2C,Ranzinger,0,3,370, ,"('SG Edelweiß Scheuring',)"
4736,Carina,True,LP1.BuLi Süd2C,Wimmer,1,4,372, ,"('SV Kelheim-Gmünd',)"
4737,Sebastian,False,LP1.BuLi Süd2C,Heinisch,0,4,363, ,"('SG Edelweiß Scheuring',)"
4738,Tobias,True,LP1.BuLi Süd2C,Piechaczek,0,5,364, ,"('SV Kelheim-Gmünd',)"
4739,Klaus,False,LP1.BuLi Süd2C,Hopfensitz,1,5,371, ,"('SG Edelweiß Scheuring',)"
4740,Dimitrije,True,LP1.BuLi Süd2C,Grgic,1,1,386, ,"('SV Waldkirch',)"
4741,Asgeir,False,LP1.BuLi Süd2C,Sigurgeirsson,0,1,384, ,"('SGi Ludwigsburg',)"
4742,Matthias,True,LP1.BuLi Süd2C,Holderried,0,2,378,7,"('SV Waldkirch',)"
4743,Florian,False,LP1.BuLi Süd2C,Brunner,1,2,378,9,"('SGi Ludwigsburg',)"
4744,Alexander,True,LP1.BuLi Süd2C,Kindig,0,3,375, ,"('SV Waldkirch',)"
4745,Kevin,False,LP1.BuLi Süd2C,Venta,1,3,390, ,"('SGi Ludwigsburg',)"
4746,Michael,True,LP1.BuLi Süd2C,Spindler,1,4,375, ,"('SV Waldkirch',)"
4747,Rene,False,LP1.BuLi Süd2C,Potteck,0,4,371, ,"('SGi Ludwigsburg',)"
4748,Sebastian,True,LP1.BuLi Süd2C,Kugelmann,0,5,361, ,"('SV Waldkirch',)"
4749,Julia,False,LP1.BuLi Süd2C,Hochmuth,1,5,366, ,"('SGi Ludwigsburg',)"
4750,Abdullah,True,LP1.BuLi Süd2C,Ustaoglu,0,1,376, ,"('Sgi Waldenburg',)"
4751,Pavel,False,LP1.BuLi Süd2C,Svetlik,1,1,383, ,"('ESV Weil am Rhein',)"
4752,Philipp,True,LP1.BuLi Süd2C,Käfer,0,2,379, ,"('Sgi Waldenburg',)"
4753,Michael,False,LP1.BuLi Süd2C,Schwald,1,2,383, ,"('ESV Weil am Rhein',)"
4754,Tobias,True,LP1.BuLi Süd2C,Backes,0,3,376,8,"('Sgi Waldenburg',)"
4755,Luca,False,LP1.BuLi Süd2C,Schröder,1,3,376,9,"('ESV Weil am Rhein',)"
4756,Tobias,True,LP1.BuLi Süd2C,Bumb,1,4,380, ,"('Sgi Waldenburg',)"
4757,Christian,False,LP1.BuLi Süd2C,Schebesta,0,4,372, ,"('ESV Weil am Rhein',)"
4758,Jens,True,LP1.BuLi Süd2C,Klossek,1,5,379, ,"('Sgi Waldenburg',)"
4759,Nathalie,False,LP1.BuLi Süd2C,Schelken,0,5,371, ,"('ESV Weil am Rhein',)"
4760,Patrik,True,LP1.BuLi Süd2C,Lengerer,1,1,378, ,"('SV Murrhardt-Karnsberg',)"
4761,Axel,False,LP1.BuLi Süd2C,Köhler,0,1,367, ,"('KKS Hambrücken',)"
4762,Leo,True,LP1.BuLi Süd2C,Braun,0,2,375, ,"('SV Murrhardt-Karnsberg',)"
4763,Patrick,False,LP1.BuLi Süd2C,Göpfrich,1,2,382, ,"('KKS Hambrücken',)"
4764,Tobias,True,LP1.BuLi Süd2C,Heider,1,3,379, ,"('SV Murrhardt-Karnsberg',)"
4765,Teresa,False,LP1.BuLi Süd2C,Groß,0,3,371, ,"('KKS Hambrücken',)"
4766,Wolfgang,True,LP1.BuLi Süd2C,Renner,1,4,375, ,"('SV Murrhardt-Karnsberg',)"
4767,Glenn Niklas,False,LP1.BuLi Süd2C,Simmank,0,4,367, ,"('KKS Hambrücken',)"
4768,Markus,True,LP1.BuLi Süd2C,Schiller,0,5,360, ,"('SV Murrhardt-Karnsberg',)"
4769,Marco,False,LP1.BuLi Süd2C,Wußler,1,5,362, ,"('KKS Hambrücken',)"
4770,Sladjan,True,LP1.BuLi Süd2C,Zoran,0,1,371, ,"('SV Peiting',)"
4771,Petrov,False,LP1.BuLi Süd2C,Dusko,1,1,387, ,"('SV Willmandingen',)"
4772,Steffi,True,LP1.BuLi Süd2C,Böhm,0,2,370, ,"('SV Peiting',)"
4773,Gabriele,False,LP1.BuLi Süd2C,Haas,1,2,373, ,"('SV Willmandingen',)"
4774,Georg,True,LP1.BuLi Süd2C,Müller,1,3,382, ,"('SV Peiting',)"
4775,Jürgen,False,LP1.BuLi Süd2C,Flad,0,3,365, ,"('SV Willmandingen',)"
4776,Michaela,True,LP1.BuLi Süd2C,Brosselt-Guggemos,1,4,367, ,"('SV Peiting',)"
4777,Denise,False,LP1.BuLi Süd2C,Keck,0,4,360, ,"('SV Willmandingen',)"
4778,Thomas,True,LP1.BuLi Süd2C,Landes,0,5,356, ,"('SV Peiting',)"
4779,Peter,False,LP1.BuLi Süd2C,Kirstahler,1,5,367, ,"('SV Willmandingen',)"
4780,Sandra,True,LP1.BuLi Süd2D,Reiz,1,1,376, ,"('SSG Dynamit Fürth',)"
4781,Andreas,False,LP1.BuLi Süd2D,Riedener,0,1,370, ,"('SV Altheim Waldhausen',)"
4782,Heidi,True,LP1.BuLi Süd2D,Diethelm Gerber,1,2,381, ,"('SSG Dynamit Fürth',)"
4783,Holger,False,LP1.BuLi Süd2D,Haile,0,2,376, ,"('SV Altheim Waldhausen',)"
4784,Claudia,True,LP1.BuLi Süd2D,Verdicchio-Krause,1,3,378, ,"('SSG Dynamit Fürth',)"
